AD_num,reported,candidate,party,votes,scrape_time
AD   74,99.00%,Diane Sare,(LaRouche),304,2024-11-07_14:16:03.902758
AD   74,99.00%,WRITE-IN,,149,2024-11-07_14:16:03.902758
AD   75,97.17%,Kirsten E. Gillibrand,(Democratic),37087,2024-11-07_14:16:03.902758
AD   75,97.17%,Michael D. Sapraicone,(Republican),7697,2024-11-07_14:16:03.902758
AD   75,97.17%,Michael D. Sapraicone,(Conservative),575,2024-11-07_14:16:03.902758
AD   75,97.17%,Kirsten E. Gillibrand,(Working Families),2771,2024-11-07_14:16:03.902758
AD   75,97.17%,Diane Sare,(LaRouche),276,2024-11-07_14:16:03.902758
AD   75,97.17%,WRITE-IN,,111,2024-11-07_14:16:03.902758
AD   76,94.83%,Kirsten E. Gillibrand,(Democratic),42641,2024-11-07_14:16:03.902758
AD   76,94.83%,Michael D. Sapraicone,(Republican),10975,2024-11-07_14:16:03.902758
AD   76,94.83%,Michael D. Sapraicone,(Conservative),684,2024-11-07_14:16:03.902758
AD   76,94.83%,Kirsten E. Gillibrand,(Working Families),2393,2024-11-07_14:16:03.902758
AD   76,94.83%,Diane Sare,(LaRouche),234,2024-11-07_14:16:03.902758
AD   76,94.83%,WRITE-IN,,137,2024-11-07_14:16:03.902758
AD   77,95.60%,Kirsten E. Gillibrand,(Democratic),17727,2024-11-07_14:16:03.902758
AD   77,95.60%,Michael D. Sapraicone,(Republican),5134,2024-11-07_14:16:03.902758
AD   77,95.60%,Michael D. Sapraicone,(Conservative),341,2024-11-07_14:16:03.902758
AD   77,95.60%,Kirsten E. Gillibrand,(Working Families),897,2024-11-07_14:16:03.902758
AD   77,95.60%,Diane Sare,(LaRouche),158,2024-11-07_14:16:03.902758
AD   77,95.60%,WRITE-IN,,48,2024-11-07_14:16:03.902758
AD   78,97.62%,Kirsten E. Gillibrand,(Democratic),15660,2024-11-07_14:16:03.902758
AD   78,97.62%,Michael D. Sapraicone,(Republican),5697,2024-11-07_14:16:03.902758
AD   78,97.62%,Michael D. Sapraicone,(Conservative),424,2024-11-07_14:16:03.902758
AD   78,97.62%,Kirsten E. Gillibrand,(Working Families),1112,2024-11-07_14:16:03.902758
AD   78,97.62%,Diane Sare,(LaRouche),155,2024-11-07_14:16:03.902758
AD   78,97.62%,WRITE-IN,,48,2024-11-07_14:16:03.902758
AD   79,98.89%,Kirsten E. Gillibrand,(Democratic),19274,2024-11-07_14:16:03.902758
AD   79,98.89%,Michael D. Sapraicone,(Republican),4315,2024-11-07_14:16:03.902758
AD   79,98.89%,Michael D. Sapraicone,(Conservative),459,2024-11-07_14:16:03.902758
AD   79,98.89%,Kirsten E. Gillibrand,(Working Families),1089,2024-11-07_14:16:03.902758
AD   79,98.89%,Diane Sare,(LaRouche),172,2024-11-07_14:16:03.902758
AD   79,98.89%,WRITE-IN,,34,2024-11-07_14:16:03.902758
AD   80,98.86%,Kirsten E. Gillibrand,(Democratic),19888,2024-11-07_14:16:03.902758
AD   80,98.86%,Michael D. Sapraicone,(Republican),8429,2024-11-07_14:16:03.902758
AD   80,98.86%,Michael D. Sapraicone,(Conservative),669,2024-11-07_14:16:03.902758
AD   80,98.86%,Kirsten E. Gillibrand,(Working Families),1365,2024-11-07_14:16:03.902758
AD   80,98.86%,Diane Sare,(LaRouche),298,2024-11-07_14:16:03.902758
AD   80,98.86%,WRITE-IN,,113,2024-11-07_14:16:03.902758
AD   81,97.37%,Kirsten E. Gillibrand,(Democratic),26079,2024-11-07_14:16:03.902758
AD   81,97.37%,Michael D. Sapraicone,(Republican),8274,2024-11-07_14:16:03.902758
AD   81,97.37%,Michael D. Sapraicone,(Conservative),808,2024-11-07_14:16:03.902758
AD   81,97.37%,Kirsten E. Gillibrand,(Working Families),2432,2024-11-07_14:16:03.902758
AD   81,97.37%,Diane Sare,(LaRouche),301,2024-11-07_14:16:03.902758
AD   81,97.37%,WRITE-IN,,131,2024-11-07_14:16:03.902758
AD   82,98.84%,Kirsten E. Gillibrand,(Democratic),26928,2024-11-07_14:16:03.902758
AD   82,98.84%,Michael D. Sapraicone,(Republican),12403,2024-11-07_14:16:03.902758
AD   82,98.84%,Michael D. Sapraicone,(Conservative),1173,2024-11-07_14:16:03.902758
AD   82,98.84%,Kirsten E. Gillibrand,(Working Families),1777,2024-11-07_14:16:03.902758
AD   82,98.84%,Diane Sare,(LaRouche),241,2024-11-07_14:16:03.902758
AD   82,98.84%,WRITE-IN,,71,2024-11-07_14:16:03.902758
AD   83,97.56%,Kirsten E. Gillibrand,(Democratic),28603,2024-11-07_14:16:03.902758
AD   83,97.56%,Michael D. Sapraicone,(Republican),3148,2024-11-07_14:16:03.902758
AD   83,97.56%,Michael D. Sapraicone,(Conservative),401,2024-11-07_14:16:03.902758
AD   83,97.56%,Kirsten E. Gillibrand,(Working Families),1006,2024-11-07_14:16:03.902758
AD   83,97.56%,Diane Sare,(LaRouche),190,2024-11-07_14:16:03.902758
AD   83,97.56%,WRITE-IN,,35,2024-11-07_14:16:03.902758
AD   84,98.94%,Kirsten E. Gillibrand,(Democratic),18916,2024-11-07_14:16:03.902758
AD   84,98.94%,Michael D. Sapraicone,(Republican),5240,2024-11-07_14:16:03.902758
AD   84,98.94%,Michael D. Sapraicone,(Conservative),457,2024-11-07_14:16:03.902758
AD   84,98.94%,Kirsten E. Gillibrand,(Working Families),1406,2024-11-07_14:16:03.902758
AD   84,98.94%,Diane Sare,(LaRouche),221,2024-11-07_14:16:03.902758
AD   84,98.94%,WRITE-IN,,47,2024-11-07_14:16:03.902758
AD   85,96.55%,Kirsten E. Gillibrand,(Democratic),19657,2024-11-07_14:16:03.902758
AD   85,96.55%,Michael D. Sapraicone,(Republican),4925,2024-11-07_14:16:03.902758
AD   85,96.55%,Michael D. Sapraicone,(Conservative),442,2024-11-07_14:16:03.902758
AD   85,96.55%,Kirsten E. Gillibrand,(Working Families),1202,2024-11-07_14:16:03.902758
AD   85,96.55%,Diane Sare,(LaRouche),141,2024-11-07_14:16:03.902758
AD   85,96.55%,WRITE-IN,,57,2024-11-07_14:16:03.902758
AD   86,97.67%,Kirsten E. Gillibrand,(Democratic),15461,2024-11-07_14:16:03.902758
AD   86,97.67%,Michael D. Sapraicone,(Republican),5861,2024-11-07_14:16:03.902758
AD   86,97.67%,Michael D. Sapraicone,(Conservative),339,2024-11-07_14:16:03.902758
AD   86,97.67%,Kirsten E. Gillibrand,(Working Families),812,2024-11-07_14:16:03.902758
AD   86,97.67%,Diane Sare,(LaRouche),140,2024-11-07_14:16:03.902758
AD   86,97.67%,WRITE-IN,,43,2024-11-07_14:16:03.902758
AD   87,98.61%,Kirsten E. Gillibrand,(Democratic),21339,2024-11-07_14:16:03.902758
AD   87,98.61%,Michael D. Sapraicone,(Republican),5841,2024-11-07_14:16:03.902758
AD   87,98.61%,Michael D. Sapraicone,(Conservative),501,2024-11-07_14:16:03.902758
AD   87,98.61%,Kirsten E. Gillibrand,(Working Families),1342,2024-11-07_14:16:03.902758
AD   87,98.61%,Diane Sare,(LaRouche),214,2024-11-07_14:16:03.902758
AD   87,98.61%,WRITE-IN,,123,2024-11-07_14:16:03.902758
Total,,Kirsten E. Gillibrand,(Democratic),1603549,2024-11-07_14:16:03.902758
Total,,Michael D. Sapraicone,(Republican),638886,2024-11-07_14:16:03.902758
Total,,Michael D. Sapraicone,(Conservative),50962,2024-11-07_14:16:03.902758
Total,,Kirsten E. Gillibrand,(Working Families),162284,2024-11-07_14:16:03.902758
Total,,Diane Sare,(LaRouche),15525,2024-11-07_14:16:03.902758
Total,,WRITE-IN,,8075,2024-11-07_14:16:03.902758
