AD_num,reported,candidate,party,votes,scrape_time
AD   82,98.84%,Donald J. Trump JD Vance,(Republican),14067,2024-11-13_13:12:12.569214
AD   82,98.84%,Donald J. Trump JD Vance,(Conservative),1230,2024-11-13_13:12:12.569214
AD   82,98.84%,Kamala D. Harris Tim Walz,(Working Families),1247,2024-11-13_13:12:12.569214
AD   82,98.84%,WRITE-IN,,449,2024-11-13_13:12:12.569214
AD   83,97.56%,Kamala D. Harris Tim Walz,(Democratic),29392,2024-11-13_13:12:12.569214
AD   83,97.56%,Donald J. Trump JD Vance,(Republican),3888,2024-11-13_13:12:12.569214
AD   83,97.56%,Donald J. Trump JD Vance,(Conservative),407,2024-11-13_13:12:12.569214
AD   83,97.56%,Kamala D. Harris Tim Walz,(Working Families),764,2024-11-13_13:12:12.569214
AD   83,97.56%,WRITE-IN,,229,2024-11-13_13:12:12.569214
AD   84,98.94%,Kamala D. Harris Tim Walz,(Democratic),19561,2024-11-13_13:12:12.569214
AD   84,98.94%,Donald J. Trump JD Vance,(Republican),6733,2024-11-13_13:12:12.569214
AD   84,98.94%,Donald J. Trump JD Vance,(Conservative),521,2024-11-13_13:12:12.569214
AD   84,98.94%,Kamala D. Harris Tim Walz,(Working Families),951,2024-11-13_13:12:12.569214
AD   84,98.94%,WRITE-IN,,265,2024-11-13_13:12:12.569214
AD   85,96.55%,Kamala D. Harris Tim Walz,(Democratic),20306,2024-11-13_13:12:12.569214
AD   85,96.55%,Donald J. Trump JD Vance,(Republican),6279,2024-11-13_13:12:12.569214
AD   85,96.55%,Donald J. Trump JD Vance,(Conservative),480,2024-11-13_13:12:12.569214
AD   85,96.55%,Kamala D. Harris Tim Walz,(Working Families),790,2024-11-13_13:12:12.569214
AD   85,96.55%,WRITE-IN,,235,2024-11-13_13:12:12.569214
AD   86,97.67%,Kamala D. Harris Tim Walz,(Democratic),15920,2024-11-13_13:12:12.569214
AD   86,97.67%,Donald J. Trump JD Vance,(Republican),7486,2024-11-13_13:12:12.569214
AD   86,97.67%,Donald J. Trump JD Vance,(Conservative),413,2024-11-13_13:12:12.569214
AD   86,97.67%,Kamala D. Harris Tim Walz,(Working Families),495,2024-11-13_13:12:12.569214
AD   86,97.67%,WRITE-IN,,206,2024-11-13_13:12:12.569214
AD   87,98.61%,Kamala D. Harris Tim Walz,(Democratic),21563,2024-11-13_13:12:12.569214
AD   87,98.61%,Donald J. Trump JD Vance,(Republican),7311,2024-11-13_13:12:12.569214
AD   87,98.61%,Donald J. Trump JD Vance,(Conservative),563,2024-11-13_13:12:12.569214
AD   87,98.61%,Kamala D. Harris Tim Walz,(Working Families),921,2024-11-13_13:12:12.569214
AD   87,98.61%,WRITE-IN,,631,2024-11-13_13:12:12.569214
Total,,Kamala D. Harris Tim Walz,(Democratic),1623623,2024-11-13_13:12:12.569214
Total,,Donald J. Trump JD Vance,(Republican),734063,2024-11-13_13:12:12.569214
Total,,Donald J. Trump JD Vance,(Conservative),52231,2024-11-13_13:12:12.569214
Total,,Kamala D. Harris Tim Walz,(Working Families),124517,2024-11-13_13:12:12.569214
Total,,WRITE-IN,,47741,2024-11-13_13:12:12.569214
